,a,b,turns
1361,4.5323710441589355,4.636414051055908,20
1362,4.628847599029541,4.618139266967773,12
1363,4.452365398406982,4.452365398406982,4
1364,4.791728496551514,4.760800838470459,20
1365,4.627819538116455,4.656125545501709,9
1366,4.804949760437012,4.809240818023682,9
1367,4.703537464141846,4.703537464141846,20
1368,4.669765949249268,4.638935565948486,17
1369,4.3918070793151855,4.3918070793151855,20
1370,4.611398696899414,4.614502906799316,9
1371,4.290401935577393,4.36505651473999,20
1372,4.866425037384033,4.866425037384033,20
1373,4.516167640686035,4.50567102432251,7
1374,4.768758296966553,4.768758296966553,10
1375,4.767430782318115,4.767430782318115,17
1376,4.567262172698975,4.4921956062316895,17
1377,4.806063175201416,4.806063175201416,19
1378,4.469359874725342,4.395004749298096,8
1379,4.492031097412109,4.528262615203857,7
1380,4.752181053161621,4.752181053161621,20
1381,4.534422874450684,4.533329963684082,6
1382,4.730294704437256,4.764859199523926,13
1383,4.570269584655762,4.570269584655762,8
1384,4.80499267578125,4.786148548126221,20
1385,4.879974365234375,4.879974365234375,20
1386,4.874641418457031,4.874641418457031,20
1387,4.814517498016357,4.826125621795654,16
1388,4.3975725173950195,4.3975725173950195,6
1389,4.481177806854248,4.498593807220459,14
1390,4.3205180168151855,4.383413314819336,13
1391,4.699338436126709,4.699338436126709,20
1392,4.7017316818237305,4.700246810913086,19
1393,4.557228088378906,4.557228088378906,3
1394,4.800875663757324,4.794060707092285,13
1395,4.631062030792236,4.631062030792236,20
1396,4.54545259475708,4.56920051574707,11
1397,4.866109848022461,4.866109848022461,20
1398,4.468623161315918,4.430636882781982,19
1399,4.889386177062988,4.883848667144775,9
1400,4.733030319213867,4.733030319213867,20
1401,4.385248184204102,4.3703131675720215,19
1402,4.556304454803467,4.534266948699951,6
1403,4.70510721206665,4.687273979187012,20
1404,4.572712421417236,4.568702697753906,16
1405,4.518778324127197,4.503538608551025,8
1406,4.42231559753418,4.468863487243652,8
1407,4.484750270843506,4.351352214813232,20
1408,4.673906326293945,4.663120746612549,3
1409,4.418498516082764,4.367011070251465,20
1410,4.555352210998535,4.555352210998535,20
1411,4.811025619506836,4.811025619506836,20
1412,4.702117443084717,4.702117443084717,20
1413,4.5747971534729,4.549405097961426,4
1414,4.918819427490234,4.915839672088623,20
1415,4.410837173461914,4.410837173461914,5
1416,4.389631271362305,4.389631271362305,3
1417,4.569931507110596,4.408507823944092,8
1418,4.72136116027832,4.766286849975586,20
1419,4.847765922546387,4.847765922546387,16
1420,4.394907474517822,4.394907474517822,20
1421,4.782374858856201,4.789648056030273,15
1422,4.184057712554932,4.184057712554932,4
1423,4.683562278747559,4.697308540344238,13
1424,4.5436296463012695,4.5436296463012695,9
1425,4.611599922180176,4.591836929321289,17
1426,4.541275501251221,4.541275501251221,20
1427,4.541740417480469,4.547940254211426,11
1428,4.281045913696289,4.281045913696289,11
1429,4.432958126068115,4.452785015106201,20
1430,4.737759113311768,4.733310222625732,20
1431,4.558021545410156,4.613166332244873,18
1432,4.626075267791748,4.615241527557373,14
1433,4.505942344665527,4.505942344665527,9
1434,4.597961902618408,4.581358909606934,15
1435,4.8735575675964355,4.8735575675964355,20
1436,4.336957931518555,4.336957931518555,5
1437,4.687419414520264,4.683790683746338,12
1438,4.656169414520264,4.656169414520264,17
1439,4.835295677185059,4.835295677185059,20
1440,4.6329145431518555,4.634167194366455,11
1441,4.7801289558410645,4.778656005859375,11
1442,4.723649024963379,4.706569194793701,8
1443,4.728777885437012,4.728777885437012,20
1444,4.655660152435303,4.649455547332764,20
1445,4.764366149902344,4.769517421722412,19
1446,4.695367336273193,4.711943626403809,19
1447,4.701222896575928,4.701222896575928,17
1448,4.4621405601501465,4.423328876495361,14
1449,4.6669230461120605,4.702671527862549,20
1450,4.752243518829346,4.75213098526001,12
1451,4.639263153076172,4.640976428985596,19
1452,4.722411155700684,4.726585865020752,14
1453,4.868290901184082,4.868290901184082,20
1454,4.043598175048828,4.043598175048828,4
1455,4.552491664886475,4.5290937423706055,19
1456,4.721961975097656,4.803145885467529,12
1457,4.641140937805176,4.700854778289795,5
1458,4.4654154777526855,4.464399337768555,14
1459,4.531823635101318,4.49318790435791,8
1460,4.503324031829834,4.512084484100342,20
1461,4.430331707000732,4.422138690948486,5
1462,4.646127223968506,4.754117488861084,12
1463,4.565420150756836,4.567138195037842,11
1464,4.811055660247803,4.811055660247803,20
1465,4.131886959075928,4.131886959075928,3
1466,4.529422283172607,4.483506202697754,3
1467,4.548826217651367,4.548826217651367,3
1468,4.529857635498047,4.616127967834473,4
1469,4.566908359527588,4.657772541046143,11
1470,4.398224353790283,4.370223045349121,6
1471,4.539920330047607,4.5439772605896,6
1472,4.743810653686523,4.773047924041748,19
1473,4.544066905975342,4.544066905975342,20
1474,4.706395149230957,4.703000545501709,15
1475,4.4293742179870605,4.501997470855713,5
1476,4.386505603790283,4.282834053039551,20
1477,4.588066577911377,4.588066577911377,20
1478,4.908700942993164,4.908700942993164,20
1479,4.683484077453613,4.608891010284424,14
1480,4.754378318786621,4.7696003913879395,19
1481,4.7199482917785645,4.7199482917785645,20
1482,4.473912239074707,4.473912239074707,9
1483,4.744720458984375,4.74725341796875,10
1484,4.532775402069092,4.50427770614624,8
1485,4.8917059898376465,4.8917059898376465,20
1486,4.87915563583374,4.857606887817383,20
1487,4.377426624298096,4.377426624298096,6
1488,4.418811321258545,4.423707485198975,7
1489,4.6278276443481445,4.6278276443481445,4
1490,4.526001930236816,4.647463798522949,15
1491,4.541782855987549,4.541782855987549,16
1492,4.639185428619385,4.639185428619385,8
1493,4.87137508392334,4.87137508392334,20
1494,4.736993789672852,4.696516990661621,20
1495,4.423736095428467,4.469241619110107,15
1496,4.779258728027344,4.779258728027344,20
1497,4.814123630523682,4.795350074768066,20
1498,4.650763034820557,4.602174282073975,18
1499,4.766632556915283,4.7517876625061035,12
1500,4.364218235015869,4.364218235015869,3
1501,4.682958126068115,4.687056064605713,20
1502,4.234361171722412,4.227992534637451,20
1503,4.656919002532959,4.6495280265808105,20
1504,4.702075958251953,4.702075958251953,19
1505,4.673824310302734,4.666566371917725,13
1506,4.762606143951416,4.759835243225098,20
1507,4.571911811828613,4.326075077056885,12
1508,4.297170639038086,4.297170639038086,6
1509,4.417495250701904,4.404634952545166,11
1510,4.5663161277771,4.637375831604004,14
1511,4.845906734466553,4.845906734466553,20
1512,4.513165473937988,4.613326549530029,16
1513,4.795398712158203,4.800140857696533,20
1514,4.5146918296813965,4.496767520904541,7
1515,4.1604533195495605,4.1604533195495605,3
1516,4.171578407287598,4.171578407287598,3
1517,4.453114032745361,4.53794527053833,16
1518,4.533230304718018,4.4556169509887695,20
1519,4.609776496887207,4.5650763511657715,20
1520,4.841206073760986,4.843649864196777,20
1521,4.480283260345459,4.4849772453308105,20
1522,4.83458137512207,4.83458137512207,18
1523,4.488008975982666,4.609437942504883,20
1524,4.729727745056152,4.658682346343994,11
1525,4.484035015106201,4.484035015106201,6
1526,4.677323818206787,4.68334436416626,19
1527,4.421741485595703,4.291460037231445,19
1528,4.1334919929504395,4.1334919929504395,3
1529,4.613403797149658,4.614813327789307,11
1530,4.752685070037842,4.752685070037842,6
1531,4.685520172119141,4.593743801116943,20
1532,4.7415008544921875,4.7415008544921875,10
1533,4.49140739440918,4.49140739440918,12
1534,4.620105743408203,4.61939001083374,4
1535,4.711395263671875,4.752893924713135,20
1536,4.659051418304443,4.626546859741211,13
1537,4.586103439331055,4.595165729522705,15
1538,4.87637996673584,4.87637996673584,20
1539,4.589786529541016,4.638401985168457,9
1540,4.550584316253662,4.564624309539795,9
1541,4.618776798248291,4.606234073638916,6
1542,4.484518051147461,4.479884147644043,15
1543,4.71636962890625,4.71636962890625,20
1544,4.649255752563477,4.620127201080322,18
1545,4.484699726104736,4.556064128875732,9
1546,4.634049415588379,4.634049415588379,8
1547,4.815994739532471,4.815994739532471,20
1548,4.625764846801758,4.625764846801758,13
1549,4.495426177978516,4.501327991485596,8
1550,4.510203838348389,4.641213893890381,15
1551,4.173027038574219,4.180753231048584,20
1552,4.672271728515625,4.709353923797607,17
1553,4.519803047180176,4.448967456817627,18
1554,4.9361443519592285,4.9361443519592285,20
1555,4.722606658935547,4.727510452270508,20
1556,4.631947040557861,4.591869354248047,15
1557,4.8347673416137695,4.828457355499268,14
1558,3.9235286712646484,4.098573684692383,12
1559,4.677961826324463,4.677961826324463,9
1560,4.471626281738281,4.498421669006348,13
1561,4.5501322746276855,4.5501322746276855,12
1562,4.428310871124268,4.428310871124268,20
1563,4.70570707321167,4.627897262573242,20
1564,4.353493690490723,4.35664176940918,6
1565,4.747624397277832,4.7625956535339355,16
1566,4.6241960525512695,4.599806785583496,12
1567,4.580059051513672,4.608829498291016,20
1568,4.647819519042969,4.615416049957275,16
1569,4.404879570007324,4.519371509552002,20
1570,4.668519496917725,4.668519496917725,20
1571,4.664444446563721,4.666049480438232,13
1572,4.538166522979736,4.558382987976074,12
1573,4.736148834228516,4.783224105834961,19
1574,4.175004959106445,4.175004959106445,3
1575,4.641881942749023,4.641881942749023,4
1576,4.898742198944092,4.898742198944092,20
1577,4.444885730743408,4.444885730743408,5
1578,4.783047676086426,4.749953746795654,11
1579,4.667524814605713,4.754299640655518,12
1580,4.47743558883667,4.47743558883667,3
1581,4.552069664001465,4.539280891418457,4
1582,4.28029203414917,4.28029203414917,8
1583,4.681778430938721,4.681778430938721,10
1584,4.583976745605469,4.621609687805176,7
1585,4.523663520812988,4.523663520812988,7
1586,4.751150608062744,4.754134654998779,20
1587,4.65053653717041,4.6275954246521,7
1588,4.377525329589844,4.371710300445557,11
1589,4.831758499145508,4.7851033210754395,18
1590,4.578157424926758,4.608674049377441,13
1591,4.134443283081055,4.134443283081055,3
1592,4.597964763641357,4.62277364730835,18
1593,4.725330829620361,4.761017322540283,19
1594,4.4933180809021,4.4933180809021,7
1595,4.603356838226318,4.615954875946045,12
1596,4.445047378540039,4.312445640563965,7
1597,4.683332443237305,4.6936564445495605,20
1598,4.810593605041504,4.810593605041504,20
1599,4.384620189666748,4.384620189666748,3
1600,4.704579830169678,4.704579830169678,9
1601,4.354815483093262,4.303946018218994,4
1602,4.543996334075928,4.60137414932251,12
1603,4.584115982055664,4.711934566497803,8
1604,4.705066680908203,4.721374034881592,12
1605,4.210793972015381,4.210793972015381,3
1606,4.443848609924316,4.443848609924316,6
1607,4.582724571228027,4.582724571228027,6
1608,4.85049295425415,4.849992275238037,17
1609,4.387784004211426,4.387784004211426,14
1610,4.571397304534912,4.516655921936035,19
1611,4.500020980834961,4.500020980834961,6
1612,4.682949542999268,4.682949542999268,10
1613,4.496479511260986,4.622096061706543,20
1614,4.694861888885498,4.694861888885498,18
1615,4.664589881896973,4.651957988739014,20
1616,4.628997325897217,4.641884803771973,20
1617,4.500463962554932,4.561938285827637,19
1618,4.72957706451416,4.728799343109131,19
1619,4.139426231384277,4.139426231384277,3
1620,4.540136814117432,4.621072292327881,8
1621,4.276127815246582,4.3924078941345215,9
1622,4.6961350440979,4.7334184646606445,14
1623,4.564817905426025,4.567573070526123,20
1624,4.5780839920043945,4.5780839920043945,9
1625,4.820645809173584,4.820645809173584,20
1626,4.499291896820068,4.519618988037109,20
1627,4.71891975402832,4.71891975402832,17
1628,4.331362247467041,4.281181812286377,6
1629,4.511961460113525,4.5693464279174805,17
1630,4.772608280181885,4.7651872634887695,20
1631,4.839552879333496,4.839552879333496,15
1632,4.477898120880127,4.503773212432861,15
1633,4.4963555335998535,4.5162353515625,20
1634,4.704451084136963,4.704451084136963,9
1635,4.871735095977783,4.871735095977783,20
1636,4.86000394821167,4.86000394821167,20
1637,4.598757743835449,4.639822483062744,14
1638,4.417666912078857,4.445117950439453,8
1639,4.693958759307861,4.693958759307861,13
1640,4.719940185546875,4.801659107208252,18
1641,4.283175468444824,4.283175468444824,4
1642,4.815359592437744,4.831679344177246,17
1643,4.531102180480957,4.531102180480957,13
1644,4.089646339416504,4.089646339416504,3
1645,4.5199666023254395,4.530167102813721,20
1646,4.6864519119262695,4.6864519119262695,20
1647,4.254426002502441,4.314205169677734,8
1648,4.625533580780029,4.564350605010986,20
1649,4.480561256408691,4.480561256408691,3
1650,4.642775058746338,4.728032112121582,7
1651,4.569128036499023,4.5748291015625,7
1652,4.810306072235107,4.82012414932251,20
1653,4.33090877532959,4.409162521362305,20
1654,4.571812152862549,4.571812152862549,10
1655,4.079884052276611,4.079884052276611,3
1656,4.640446662902832,4.60658597946167,10
1657,4.186326503753662,4.108287334442139,20
1658,4.679800987243652,4.679800987243652,5
1659,4.451098918914795,4.473725318908691,8
1660,4.625707626342773,4.534606456756592,20
1661,4.7388916015625,4.754137992858887,6
1662,4.499797821044922,4.499797821044922,6
1663,4.875782012939453,4.871236324310303,20
1664,4.710107326507568,4.53679084777832,20
1665,4.590739727020264,4.590739727020264,6
1666,4.39483642578125,4.39483642578125,14
1667,4.857439041137695,4.886063098907471,17
1668,4.593765735626221,4.515305042266846,20
1669,4.644702434539795,4.559423923492432,10
1670,4.763510227203369,4.763510227203369,16
1671,4.468827724456787,4.468827724456787,5
1672,4.664742469787598,4.641030311584473,15
1673,4.589257717132568,4.601687431335449,20
1674,4.424986362457275,4.440779209136963,4
1675,4.730323791503906,4.72998571395874,20
1676,4.698987007141113,4.698987007141113,15
1677,4.779067039489746,4.832258224487305,20
1678,4.826632976531982,4.826632976531982,18
1679,4.447531223297119,4.465258598327637,20
1680,4.756293773651123,4.72625207901001,20
1681,4.645380020141602,4.639667987823486,20
1682,4.890250205993652,4.890250205993652,20
1683,4.135664463043213,4.214372634887695,4
1684,4.816049575805664,4.816049575805664,20
1685,4.743067264556885,4.743067264556885,20
1686,4.541740417480469,4.541740417480469,4
1687,4.452539443969727,4.384557723999023,6
1688,4.838399410247803,4.838399410247803,13
1689,4.68517541885376,4.677652835845947,15
1690,4.418309688568115,4.418309688568115,4
1691,4.8534979820251465,4.848651885986328,19
1692,4.4399638175964355,4.42137336730957,11
1693,4.4056525230407715,4.333354949951172,5
1694,4.688786506652832,4.688786506652832,5
1695,4.30333948135376,4.25674295425415,20
1696,4.50697660446167,4.53324556350708,19
1697,4.670836448669434,4.609574794769287,20
1698,4.751181125640869,4.750156402587891,14
1699,4.394754886627197,4.216552257537842,18
1700,4.059168815612793,4.059168815612793,3
1701,4.442261219024658,4.367207050323486,8
1702,4.405207633972168,4.405207633972168,19
1703,4.612936496734619,4.633060455322266,20
1704,4.758633613586426,4.746217250823975,11
1705,4.592769622802734,4.592769622802734,13
1706,4.811164379119873,4.811164379119873,20
1707,4.725032329559326,4.725032329559326,18
1708,4.785449028015137,4.785449028015137,19
1709,4.676761150360107,4.676761150360107,9
1710,4.814574718475342,4.814574718475342,20
1711,4.762429237365723,4.762429237365723,12
1712,4.754457473754883,4.754457473754883,20
1713,4.662073135375977,4.662073135375977,20
1714,4.8188605308532715,4.8188605308532715,20
1715,4.517621994018555,4.517621994018555,6
1716,4.377946376800537,4.377946376800537,3
1717,4.811800479888916,4.811800479888916,20
1718,4.863084316253662,4.863084316253662,19
1719,4.422543525695801,4.422543525695801,6
1720,4.6462931632995605,4.6462931632995605,20
1721,4.517322063446045,4.517322063446045,15
1722,4.377900123596191,4.377900123596191,16
1723,4.772400379180908,4.772400379180908,20
1724,4.657611846923828,4.657611846923828,4
1725,4.743312358856201,4.743312358856201,16
1726,4.409177780151367,4.409177780151367,6
1727,4.810525417327881,4.810525417327881,20
1728,4.544638156890869,4.544638156890869,20
1729,4.706943035125732,4.706943035125732,9
1730,4.796754837036133,4.796754837036133,20
1731,4.6386590003967285,4.6386590003967285,9
1732,4.601041316986084,4.601041316986084,13
1733,4.706974506378174,4.706974506378174,14
1734,4.883699417114258,4.883699417114258,20
1735,4.676579475402832,4.676579475402832,9
1736,4.688989639282227,4.688989639282227,16
1737,4.734174728393555,4.734174728393555,19
1738,4.455981731414795,4.455981731414795,7
1739,4.701539993286133,4.701539993286133,15
1740,4.52421236038208,4.52421236038208,4
1741,4.698788166046143,4.698788166046143,20
1742,4.6860432624816895,4.6860432624816895,20
1743,4.356130599975586,4.356130599975586,7
1744,4.7152323722839355,4.7152323722839355,20
1745,4.055511474609375,4.055511474609375,7
1746,4.858033657073975,4.858033657073975,20
1747,4.155534267425537,4.155534267425537,5
1748,4.7365946769714355,4.7365946769714355,18
1749,4.918961524963379,4.918961524963379,20
1750,4.371469497680664,4.371469497680664,8
1751,4.81548547744751,4.81548547744751,18
1752,4.609281539916992,4.609281539916992,20
1753,4.897854328155518,4.897854328155518,20
1754,4.404582977294922,4.404582977294922,5
1755,4.721165657043457,4.721165657043457,5
1756,4.913849353790283,4.913849353790283,20
1757,4.567861557006836,4.567861557006836,16
1758,4.635477066040039,4.635477066040039,15
1759,4.344973564147949,4.344973564147949,3
1760,4.489943027496338,4.489943027496338,10
1761,4.302746295928955,4.302746295928955,3
1762,4.576778411865234,4.576778411865234,11
1763,4.500205993652344,4.500205993652344,4
1764,4.463376045227051,4.463376045227051,7
1765,4.720585823059082,4.720585823059082,19
1766,4.681521415710449,4.681521415710449,17
1767,4.680441856384277,4.680441856384277,15
1768,4.4766926765441895,4.4766926765441895,5
1769,4.46256160736084,4.46256160736084,20
1770,4.559374809265137,4.559374809265137,18
1771,4.875462532043457,4.875462532043457,20
1772,4.6527509689331055,4.6527509689331055,10
1773,4.73525857925415,4.73525857925415,15
1774,4.718320369720459,4.718320369720459,20
1775,4.62176513671875,4.62176513671875,20
1776,4.634279251098633,4.634279251098633,16
1777,4.7246294021606445,4.7246294021606445,18
1778,4.190501689910889,4.190501689910889,3
1779,4.753688812255859,4.753688812255859,20
1780,4.826766490936279,4.826766490936279,12
1781,4.593177318572998,4.593177318572998,16
1782,4.584458351135254,4.584458351135254,6
1783,4.578421115875244,4.578421115875244,20
1784,4.1783599853515625,4.1783599853515625,3
1785,4.876331329345703,4.876331329345703,20
1786,4.813905239105225,4.813905239105225,20
1787,4.776241779327393,4.776241779327393,20
1788,4.399085521697998,4.399085521697998,11
1789,4.4680962562561035,4.4680962562561035,5
1790,4.528234004974365,4.528234004974365,12
1791,4.491204261779785,4.491204261779785,6
1792,4.667689800262451,4.667689800262451,20
1793,4.873876094818115,4.873876094818115,20
1794,4.2660932540893555,4.2660932540893555,20
1795,4.60590124130249,4.60590124130249,17
1796,4.658683776855469,4.658683776855469,20
1797,4.491382122039795,4.491382122039795,10
1798,4.44147253036499,4.44147253036499,10
1799,4.825079441070557,4.825079441070557,20
1800,4.5524773597717285,4.5524773597717285,20
1801,4.709303379058838,4.709303379058838,12
1802,4.620697021484375,4.620697021484375,17
1803,4.575223922729492,4.575223922729492,20
1804,4.515988826751709,4.515988826751709,18
1805,4.658646583557129,4.658646583557129,6
1806,4.798646450042725,4.798646450042725,13
1807,4.281032562255859,4.281032562255859,4
1808,4.110167503356934,4.110167503356934,3
1809,4.689986705780029,4.689986705780029,13
1810,4.140478610992432,4.140478610992432,3
1811,4.845001697540283,4.845001697540283,20
1812,4.436761379241943,4.436761379241943,20
1813,4.534581661224365,4.534581661224365,20
1814,4.574357032775879,4.574357032775879,12
1815,4.649056911468506,4.649056911468506,18
1816,4.633009433746338,4.633009433746338,17
1817,4.739141464233398,4.739141464233398,20
1818,4.679004669189453,4.679004669189453,20
1819,4.671079635620117,4.671079635620117,20
1820,4.811302661895752,4.811302661895752,18
1821,4.225210189819336,4.225210189819336,4
1822,4.129265308380127,4.129265308380127,4
1823,4.381480693817139,4.381480693817139,9
1824,4.550986289978027,4.550986289978027,19
1825,4.820735454559326,4.820735454559326,13
1826,4.445700168609619,4.445700168609619,8
1827,4.624269008636475,4.624269008636475,4
1828,4.313313007354736,4.313313007354736,6
1829,4.516085147857666,4.516085147857666,10
1830,4.445832252502441,4.445832252502441,9
1831,4.861539363861084,4.861539363861084,20
1832,4.890432834625244,4.890432834625244,20
1833,4.539962291717529,4.539962291717529,18
1834,4.718818664550781,4.718818664550781,20
1835,4.651356220245361,4.651356220245361,10
1836,4.461550235748291,4.461550235748291,4
1837,4.404304504394531,4.404304504394531,16
1838,4.043735980987549,4.043735980987549,3
1839,4.829005241394043,4.829005241394043,20
1840,4.670953273773193,4.670953273773193,4
1841,4.869497299194336,4.869497299194336,20
1842,4.542112827301025,4.542112827301025,14
1843,4.1355390548706055,4.1355390548706055,20
1844,4.625702857971191,4.625702857971191,3
1845,4.467143535614014,4.467143535614014,14
1846,4.3138813972473145,4.3138813972473145,15
1847,4.6626200675964355,4.6626200675964355,16
1848,4.893841743469238,4.893841743469238,20
1849,4.844669342041016,4.844669342041016,20
1850,4.289681911468506,4.289681911468506,20
1851,4.853647232055664,4.853647232055664,17
1852,4.7680583000183105,4.7680583000183105,12
1853,4.613975524902344,4.613975524902344,6
1854,4.701627254486084,4.701627254486084,17
1855,4.742590427398682,4.742590427398682,20
1856,4.628861427307129,4.628861427307129,9
1857,4.55755090713501,4.55755090713501,11
1858,4.6840338706970215,4.6840338706970215,14
1859,4.579292297363281,4.579292297363281,19
1860,4.4272780418396,4.4272780418396,10
1861,4.78117561340332,4.78117561340332,20
1862,4.637649059295654,4.637649059295654,14
1863,4.385059833526611,4.385059833526611,4
1864,4.778980731964111,4.778980731964111,13
1865,4.3241753578186035,4.3241753578186035,15
1866,4.874237537384033,4.874237537384033,20
1867,4.681276798248291,4.681276798248291,13
1868,4.514339923858643,4.514339923858643,12
1869,4.598363399505615,4.598363399505615,7
1870,4.391068935394287,4.391068935394287,10
1871,4.858672618865967,4.858672618865967,20
1872,4.602232456207275,4.602232456207275,12
1873,4.8155837059021,4.8155837059021,7
1874,4.824783802032471,4.824783802032471,14
1875,4.845407009124756,4.845407009124756,20
1876,4.480760097503662,4.480760097503662,9
1877,4.617374897003174,4.617374897003174,13
1878,4.447948455810547,4.447948455810547,20
1879,4.501302242279053,4.501302242279053,14
1880,4.387414455413818,4.387414455413818,5
1881,4.7197771072387695,4.7197771072387695,20
1882,4.765072345733643,4.765072345733643,16
1883,4.173764228820801,4.173764228820801,5
1884,4.828878879547119,4.828878879547119,20
1885,4.8513593673706055,4.8513593673706055,20
1886,4.619228363037109,4.619228363037109,20
1887,4.354815483093262,4.354815483093262,9
1888,4.687466621398926,4.687466621398926,20
1889,4.5785040855407715,4.5785040855407715,16
1890,4.722915172576904,4.722915172576904,8
1891,4.723167419433594,4.723167419433594,7
1892,4.456853866577148,4.456853866577148,20
1893,4.469240188598633,4.469240188598633,7
1894,4.687077045440674,4.687077045440674,7
1895,4.876575946807861,4.876575946807861,14
1896,4.46504545211792,4.46504545211792,14
1897,4.572140216827393,4.572140216827393,19
1898,4.923193454742432,4.923193454742432,18
1899,4.8576226234436035,4.8576226234436035,20
1900,4.820119857788086,4.820119857788086,19
1901,4.515413284301758,4.515413284301758,9
1902,4.577208042144775,4.577208042144775,5
1903,4.3240814208984375,4.3240814208984375,11
1904,4.701761722564697,4.701761722564697,20
1905,4.632160663604736,4.632160663604736,20
1906,4.475152015686035,4.475152015686035,8
1907,4.7374067306518555,4.7374067306518555,20
1908,4.836688995361328,4.836688995361328,20
1909,4.718001365661621,4.718001365661621,14
1910,4.594421863555908,4.594421863555908,5
1911,4.72705602645874,4.72705602645874,17
1912,4.86681604385376,4.86681604385376,18
1913,4.580607891082764,4.580607891082764,12
1914,4.788238048553467,4.788238048553467,20
1915,4.900773048400879,4.900773048400879,19
1916,4.784865856170654,4.784865856170654,9
1917,4.436906337738037,4.436906337738037,3
1918,4.851624011993408,4.851624011993408,15
1919,4.698173522949219,4.698173522949219,10
1920,4.508393287658691,4.508393287658691,13
1921,4.252340316772461,4.252340316772461,3
1922,4.584018707275391,4.584018707275391,16
1923,4.8566765785217285,4.8566765785217285,15
1924,4.75326681137085,4.75326681137085,20
1925,4.72228479385376,4.72228479385376,14
1926,4.567025661468506,4.567025661468506,10
1927,4.671581268310547,4.671581268310547,20
1928,4.9278483390808105,4.9278483390808105,19
1929,4.425889492034912,4.425889492034912,7
1930,4.568872451782227,4.568872451782227,8
1931,4.727656364440918,4.727656364440918,20
1932,4.410107612609863,4.410107612609863,14
1933,4.7534894943237305,4.7534894943237305,17
1934,4.737475395202637,4.737475395202637,9
1935,4.0213117599487305,4.0213117599487305,10
1936,4.7198028564453125,4.7198028564453125,17
1937,4.750918388366699,4.750918388366699,17
1938,4.528830528259277,4.528830528259277,7
1939,4.710875511169434,4.710875511169434,20
1940,4.447714805603027,4.447714805603027,8
1941,4.361936569213867,4.361936569213867,9
1942,4.563783645629883,4.563783645629883,12
1943,4.832207679748535,4.832207679748535,20
1944,4.294333457946777,4.294333457946777,5
1945,4.496811866760254,4.496811866760254,18
1946,4.754791259765625,4.754791259765625,11
1947,4.33914852142334,4.33914852142334,3
1948,4.075817108154297,4.075817108154297,3
1949,4.677793025970459,4.677793025970459,17
1950,4.69863748550415,4.69863748550415,17
1951,4.456170082092285,4.456170082092285,9
1952,4.481176853179932,4.481176853179932,16
1953,4.632105827331543,4.632105827331543,20
1954,4.693394660949707,4.693394660949707,20
1955,4.771543979644775,4.771543979644775,20
1956,4.372152805328369,4.372152805328369,4
1957,4.494974613189697,4.494974613189697,15
1958,4.888162136077881,4.888162136077881,20
1959,4.6669087409973145,4.6669087409973145,16
1960,4.611171245574951,4.611171245574951,10
1961,4.75684118270874,4.75684118270874,11
1962,4.784080982208252,4.784080982208252,14
1963,4.886102199554443,4.886102199554443,20
1964,4.857009410858154,4.857009410858154,20
1965,4.399137496948242,4.399137496948242,11
1966,4.71038818359375,4.71038818359375,11
1967,4.681902885437012,4.681902885437012,7
1968,4.437507152557373,4.437507152557373,8
1969,4.611010551452637,4.611010551452637,12
1970,4.632884979248047,4.632884979248047,10
1971,4.568902015686035,4.568902015686035,8
1972,4.529828071594238,4.529828071594238,16
1973,4.544788360595703,4.544788360595703,8
1974,4.712302207946777,4.712302207946777,12
1975,4.679858684539795,4.679858684539795,13
1976,4.320631504058838,4.320631504058838,20
1977,4.3317484855651855,4.3317484855651855,4
1978,4.5937886238098145,4.5937886238098145,16
1979,4.710411548614502,4.710411548614502,8
1980,4.633610725402832,4.633610725402832,14
1981,4.5306596755981445,4.5306596755981445,8
1982,4.728649616241455,4.728649616241455,16
1983,4.444012641906738,4.444012641906738,6
1984,4.379665851593018,4.379665851593018,5
1985,4.658681392669678,4.651296615600586,18
1986,4.618685722351074,4.618685722351074,17
1987,4.5424485206604,4.642849445343018,20
1988,4.613641262054443,4.639273166656494,17
1989,4.698879241943359,4.708305358886719,20
1990,4.2684783935546875,4.2981438636779785,7
1991,4.731889247894287,4.751554012298584,17
1992,4.718511581420898,4.718511581420898,15
1993,4.828413963317871,4.796691417694092,11
1994,4.549927711486816,4.549927711486816,16
1995,4.172154426574707,4.144032955169678,18
1996,4.7715678215026855,4.7715678215026855,16
1997,4.385634899139404,4.411015033721924,7
1998,4.356655597686768,4.356655597686768,4
1999,4.718077182769775,4.746799468994141,20
2000,4.333096981048584,4.407782077789307,8
2001,4.81146764755249,4.81146764755249,20
2002,4.7265849113464355,4.7265849113464355,20
2003,4.8248820304870605,4.832000255584717,20
2004,4.774764537811279,4.774764537811279,20
2005,4.6694440841674805,4.6694440841674805,14
2006,4.668653964996338,4.653975486755371,10
2007,4.5958404541015625,4.595612049102783,9
2008,4.552781581878662,4.552781581878662,10
2009,4.378737449645996,4.360307693481445,9
2010,4.896638870239258,4.896638870239258,20
2011,4.544051647186279,4.557096481323242,20
2012,4.683468341827393,4.736484527587891,17
2013,4.859945774078369,4.859945774078369,20
2014,4.853278636932373,4.853278636932373,20
2015,4.118239402770996,4.118239402770996,3
2016,4.365132808685303,4.365132808685303,3
2017,4.8815226554870605,4.8815226554870605,20
2018,4.61711311340332,4.665446758270264,15
2019,4.499723434448242,4.514443397521973,10
